"pid","hid","sex","age","ghq","opngbha","opngbhb","opngbhc","opngbhd","opngbhe","opngbhf","opngbhg","opngbhh","neigh","isced","highqual","wave"
130551988,13036807,"female",18,0,4,2,4,2,2,4,4,2,"mixed","hisec mivoc","further vocational",13
13239031,13036874,"female",46,5,2,3,2,4,2,2,3,2,"yes","low sec-voc","further vocational",13
13239066,13036874,"male",46,5,3,3,3,2,2,2,2,2,"yes","higher voc","further vocational",13
13239104,13036874,"female",20,0,2,2,2,2,2,3,3,2,"yes","hisec mivoc","further vocational",13
13239139,13036874,"female",16,0,1,2,2,1,2,1,2,1,"yes","low sec-voc","further vocational",13
13240153,13036971,"male",46,0,1,2,2,2,2,2,2,2,"yes","higher voc","further vocational",13
13240188,13036971,"female",45,0,1,2,2,2,1,1,2,2,"yes","hisec mivoc","further vocational",13
13240218,13036971,"male",21,0,2,3,2,4,2,2,2,2,"yes","hisec mivoc","further vocational",13
13240242,13036971,"female",18,2,2,3,4,1,1,2,4,2,"yes","hisec mivoc","further vocational",13
13242393,13037064,"male",59,0,2,2,2,4,2,1,1,2,"yes","low sec-voc","further vocational",13
13242423,13037064,"female",57,0,2,2,2,4,2,2,3,3,"yes","low sec-voc","further vocational",13
13251341,13037161,"male",58,0,3,2,2,2,2,2,3,2,"yes","low sec-voc","further vocational",13
13251376,13037161,"female",57,4,2,2,2,2,2,2,2,2,"yes","low sec-voc","further vocational",13
13268147,13037285,"female",93,NA,1,3,2,5,3,1,3,2,"yes","primary","no further",13
13271504,13037307,"female",75,0,2,4,3,2,2,2,2,4,"yes","higher voc","further vocational",13
13271539,13037307,"male",74,0,3,3,5,4,2,2,3,4,"yes","first degree","further non-vocational",13
13276352,13037358,"male",72,4,1,3,4,2,2,3,4,4,"yes","low sec-voc","further vocational",13
41959213,13037358,"female",43,4,2,1,2,2,2,2,4,2,"yes","higher voc","further vocational",13
13280457,13037404,"male",56,0,2,2,2,2,2,2,2,2,"yes","low sec-voc","further vocational",13
13286056,13037595,"male",58,0,2,2,2,2,2,2,3,1,"yes","higher voc","further vocational",13
13286099,13037595,"female",56,0,2,2,2,2,2,2,3,2,"yes","low sec-voc","further vocational",13
13305093,13037633,"female",87,4,2,2,1,5,2,2,3,2,"yes","higher voc","further vocational",13
13305468,13037668,"male",94,0,2,2,3,3,3,2,3,3,"yes","primary","no further",13
13306219,13037684,"male",46,1,2,2,2,1,2,4,3,2,"yes","hisec mivoc","further vocational",13
13306243,13037684,"female",42,0,2,2,2,2,2,2,2,3,"yes","low sec-voc","further vocational",13
13306278,13037684,"male",18,0,2,1,1,5,3,2,2,2,"yes","hisec mivoc","further vocational",13
13306308,13037684,"female",17,3,2,2,2,4,3,3,4,3,"yes","low sec-voc","further vocational",13
13307339,13037781,"female",75,0,2,2,4,4,2,2,2,2,"yes","higher voc","further vocational",13
13317407,13037803,"male",58,0,2,2,2,2,2,2,3,2,"yes","low sec-voc","further vocational",13
13317431,13037803,"female",54,0,1,2,2,2,3,1,1,2,"yes","first degree","further non-vocational",13
13318527,13037854,"male",57,0,1,1,1,1,2,2,4,2,"yes","hisec mivoc","further vocational",13
13318551,13037854,"female",51,0,2,1,2,2,2,2,3,2,"yes","higher voc","further vocational",13
13318586,13037889,"male",24,1,2,2,1,1,2,3,3,1,"yes","hisec mivoc","further vocational",13
13318616,13037889,"male",22,2,2,4,5,3,2,3,4,4,"yes","first degree","further non-vocational",13
13321919,13037978,"male",38,0,2,2,2,2,3,4,4,2,"yes","low sec-voc","further vocational",13
13326392,13038095,"female",90,1,2,2,1,1,3,2,2,1,"yes","primary","no further",13
13329723,13038117,"female",77,0,1,2,2,5,3,2,1,1,"yes","primary","no further",13
13337556,13038133,"female",85,0,1,1,1,5,3,1,2,2,"yes","primary","no further",13
13342037,13038168,"female",43,4,2,2,2,1,2,2,2,2,"yes","low sec-voc","further vocational",13
130572004,13038168,"male",38,NA,-7,-7,-7,-7,-7,-7,-7,-7,NA,NA,NA,13
13342096,13038184,"female",20,0,3,4,4,4,2,4,4,3,"mixed","low sec-voc","further vocational",13
13344277,13038206,"female",52,0,2,1,1,2,1,1,1,2,"yes","primary","no further",13
13344307,13038206,"male",56,0,2,2,2,2,2,2,2,2,"yes","hisec mivoc","further vocational",13
13349872,13038281,"male",62,0,1,2,4,2,2,2,2,2,"yes","low sec-voc","further vocational",13
13349902,13038281,"female",59,2,1,1,2,2,2,1,2,2,"yes","higher voc","further vocational",13
13352113,13038338,"female",72,NA,2,2,2,2,2,2,2,2,"yes","primary","no further",13
13354353,13038354,"male",61,0,2,1,1,5,3,1,2,2,"yes","low sec-voc","further vocational",13
13355473,13038389,"female",54,0,1,2,2,5,2,2,2,2,"yes","primary","no further",13
13355503,13038389,"male",57,0,1,2,3,3,2,2,2,2,"yes","primary","no further",13
13363301,13038516,"male",50,0,2,3,2,2,2,2,2,2,"yes","higher voc","further vocational",13
13363336,13038516,"female",49,0,1,1,1,1,1,4,1,1,"yes","primary","no further",13
13364421,13038575,"male",43,1,2,2,3,2,2,2,5,2,"yes","first degree","further non-vocational",13
13364456,13038575,"female",40,5,1,1,1,2,2,2,3,2,"yes","first degree","further non-vocational",13
13371142,13038745,"male",65,0,3,3,3,5,2,2,4,4,"yes","low sec-voc","further vocational",13
13371177,13038745,"female",61,0,1,1,2,2,1,2,3,1,"yes","primary","no further",13
13372262,13038788,"male",62,0,2,2,2,4,3,1,2,1,"yes","hisec mivoc","further vocational",13
13372297,13038788,"female",61,0,1,2,2,4,2,1,2,2,"yes","low sec-voc","further vocational",13
13373382,13038834,"male",52,0,2,1,2,3,2,1,2,1,"yes","higher voc","further vocational",13
13373412,13038834,"female",85,0,1,1,2,4,2,1,1,1,"yes","primary","no further",13
13375628,13038885,"female",53,0,1,1,1,1,1,1,1,1,"yes","low sec-voc","further vocational",13
13375652,13038885,"male",61,0,2,2,3,2,4,2,2,2,"yes","higher voc","further vocational",13
13378988,13038923,"male",83,1,2,3,4,5,2,2,2,2,"yes","higher voc","further vocational",13
13379011,13038923,"female",78,0,2,3,4,2,4,1,2,2,"yes","higher voc","further vocational",13
13384589,13039024,"female",76,0,2,2,2,2,2,2,2,2,"yes","primary","no further",13
13387936,13039075,"male",47,12,4,4,4,2,3,2,3,2,"yes","low sec-voc","further vocational",13
13391291,13039091,"male",51,0,4,5,5,5,2,4,4,4,"yes","first degree","further non-vocational",13
13391429,13039091,"female",21,0,3,3,3,3,2,3,3,4,"yes","hisec mivoc","further vocational",13
13396897,13039148,"male",65,0,2,2,5,5,2,3,4,2,"yes","higher voc","further vocational",13
13396927,13039148,"female",61,1,2,2,3,2,2,2,2,2,"yes","primary","no further",13
13396986,13039148,"female",21,0,4,3,5,3,2,4,4,3,"yes","low sec-voc","further vocational",13
13400282,13039229,"female",81,5,2,1,1,4,2,1,1,1,"yes","low sec-voc","further vocational",13
23296577,13039245,"female",58,1,2,2,2,2,2,2,3,2,"yes","low sec-voc","further vocational",13
13412604,13039318,"male",65,1,2,2,2,2,2,1,1,1,"yes","primary","no further",13
13414801,13039334,"male",52,1,2,3,3,5,3,2,2,3,"yes","primary","no further",13
13415921,13039369,"female",85,2,1,1,1,1,2,1,1,1,"yes","low sec-voc","further vocational",13
13417053,13039385,"female",79,5,2,2,2,2,2,1,2,2,"yes","higher voc","further vocational",13
13422642,13039407,"male",61,0,1,1,2,2,2,1,2,2,"yes","primary","no further",13
13422677,13039407,"female",57,0,2,1,1,3,2,1,3,2,"yes","primary","no further",13
13422766,13039423,"male",25,0,2,2,2,3,2,2,3,2,"yes","primary","no further",13
13423762,13039474,"female",77,3,1,2,3,4,3,2,2,2,"no","primary","no further",13
13423797,13039474,"female",46,0,1,1,2,2,2,2,2,2,"yes","primary","no further",13
13427121,13039539,"female",48,0,2,3,4,4,2,2,3,2,"yes","low sec-voc","further vocational",13
81320604,13039539,"male",47,0,2,2,2,2,2,2,2,2,"yes","low sec-voc","further vocational",13
13441671,13039695,"male",79,0,2,3,4,2,2,2,3,3,"yes","primary","no further",13
13441701,13039695,"female",78,0,2,2,4,4,2,2,2,2,"yes","low sec-voc","further vocational",13
13442791,13039733,"female",68,0,1,1,1,2,1,1,2,1,"yes","higher voc","further vocational",13
13443178,13039768,"male",40,NA,2,2,2,2,2,2,3,2,"yes","low sec-voc","further vocational",13
51870347,13039768,"female",40,7,3,2,3,2,1,3,4,2,"yes","primary","no further",13
13449516,13039865,"female",67,1,1,2,2,4,1,1,2,1,"yes","primary","no further",13
13449559,13039865,"male",70,0,2,1,1,5,1,2,1,1,"yes","primary","no further",13
71569359,13039865,"female",33,0,2,2,2,2,1,2,2,1,"yes","hisec mivoc","further vocational",13
13451758,13040022,"female",90,NA,2,1,4,5,5,2,2,4,"mixed","higher voc","further vocational",13
13452878,13040049,"male",58,NA,2,2,4,4,3,2,2,2,"yes","low sec-voc","further vocational",13
13452908,13040049,"male",22,2,1,1,2,3,2,2,2,2,"yes","primary","no further",13
13465228,13040081,"female",61,3,3,2,4,4,2,4,2,2,"mixed","low sec-voc","further vocational",13
13468553,13040154,"male",74,0,3,3,4,3,2,3,3,2,"mixed","primary","no further",13
13468588,13040154,"female",50,1,2,3,2,2,2,2,3,2,"yes","higher degree","further non-vocational",13
13483102,13040251,"male",80,5,2,3,2,4,3,2,3,2,"mixed","low sec-voc","further vocational",13
13483137,13040251,"female",79,0,2,3,2,4,-1,2,4,4,"yes","primary","no further",13
13484591,13040294,"female",29,2,1,2,2,2,2,5,2,2,"yes","low sec-voc","further vocational",13
13493183,13040316,"female",52,3,4,3,4,4,2,4,3,4,"no","higher voc","further vocational",13
13493213,13040316,"male",51,1,4,4,4,4,2,4,4,3,"no","primary","no further",13
13495429,13040413,"male",45,0,2,2,2,2,1,3,2,2,"yes","low sec-voc","further vocational",13
13495453,13040413,"female",44,0,2,2,2,4,2,2,3,2,"yes","low sec-voc","further vocational",13
13495518,13040413,"male",18,2,2,5,5,2,3,4,5,2,"yes","hisec mivoc","further vocational",13
13498789,13040529,"male",59,0,2,2,2,2,2,2,2,2,"yes","low sec-voc","further vocational",13
13498819,13040529,"female",58,2,2,2,4,4,2,2,2,4,"yes","primary","no further",13
13498878,13040529,"male",24,0,3,2,4,3,2,2,3,3,"yes","low sec-voc","further vocational",13
13501011,13040618,"male",82,5,2,2,2,5,4,2,2,2,"mixed","primary","no further",13
13501046,13040618,"female",78,9,4,4,4,4,4,2,4,2,"mixed","primary","no further",13
13503251,13040685,"male",48,0,2,2,2,2,2,2,4,2,"mixed","higher voc","further vocational",13
13523406,13040707,"female",55,0,3,3,2,4,2,2,3,4,"mixed","low sec-voc","further vocational",13
13526766,13040723,"male",43,5,3,4,2,5,3,4,-1,5,NA,"low sec-voc","further vocational",13
13526804,13040723,"female",43,2,2,3,3,5,3,2,4,4,"yes","higher voc","further vocational",13
13526898,13040723,"female",20,0,4,3,5,5,2,5,3,5,"no","low sec-voc","further vocational",13
110575164,13040723,"male",22,0,3,4,4,4,2,3,3,3,"yes","primary","no further",13
13527886,13040839,"female",75,0,1,1,1,1,4,1,1,1,"yes","primary","no further",13
13530127,13040855,"male",47,0,2,2,2,2,2,2,2,2,"yes","first degree","further non-vocational",13
13530151,13040855,"female",43,0,2,2,2,2,2,2,2,2,"yes","low sec-voc","further vocational",13
13536842,13040944,"male",79,0,2,1,2,2,2,2,2,1,"mixed","primary","no further",13
13536877,13040944,"female",75,2,1,1,2,2,2,2,2,1,"mixed","low sec-voc","further vocational",13
13544683,13040995,"male",56,0,2,2,2,3,2,3,2,2,"yes","low sec-voc","further vocational",13
13544713,13040995,"female",51,2,5,5,4,5,3,4,5,5,"no","primary","no further",13
13544748,13040995,"male",16,3,4,4,-1,5,4,3,2,4,"no","not defined","no further",13
13546953,13041088,"female",35,3,2,2,2,2,2,2,2,2,"mixed","low sec-voc","further vocational",13
13548042,13041169,"female",84,0,2,2,1,1,2,1,2,1,"yes","primary","no further",13
13548077,13041169,"male",49,0,2,2,1,3,2,1,2,2,"yes","primary","no further",13
13559249,13041207,"male",57,0,2,2,3,4,3,2,3,2,"yes","low sec-voc","further vocational",13
13559273,13041207,"female",43,4,1,1,1,1,2,1,1,1,"yes","low sec-voc","further vocational",13
13559303,13041207,"female",19,0,3,2,2,4,3,3,3,2,"yes","low sec-voc","further vocational",13
13560387,13041304,"female",57,11,2,3,2,3,3,2,3,3,"mixed","primary","no further",13
13569317,13041355,"male",46,0,2,2,3,3,2,2,2,2,"yes","primary","no further",13
13569341,13041355,"female",41,2,3,3,2,4,4,2,2,4,"yes","low secondary",NA,13
13569406,13041355,"female",20,4,2,2,2,2,2,2,2,2,"yes","low sec-voc","further vocational",13
13569473,13041355,"female",16,2,2,1,1,3,2,1,2,1,"yes","low sec-voc","further vocational",13
13581627,13041584,"male",59,NA,-7,-7,-7,-7,-7,-7,-7,-7,NA,NA,NA,13
13581651,13041584,"female",54,12,2,2,2,4,2,1,2,3,"mixed","primary","no further",13
13581759,13041584,"male",33,1,3,3,3,3,4,2,3,3,"mixed","low secondary",NA,13
13583867,13041649,"male",56,0,2,2,2,2,2,2,2,2,"yes","hisec mivoc","further vocational",13
13583891,13041649,"female",48,11,2,2,1,4,2,2,3,4,"yes","low sec-voc","further vocational",13
13584987,13041681,"male",45,0,3,3,2,4,3,2,3,3,"yes","primary","no further",13
13585029,13041681,"female",40,0,2,2,2,2,3,1,2,2,"yes","low sec-voc","further vocational",13
13585053,13041681,"male",21,0,3,2,2,4,2,2,2,2,"yes","low sec-voc","further vocational",13
13587226,13041819,"male",59,0,2,2,2,2,2,2,2,2,"yes","primary","no further",13
13590588,13041835,"male",73,0,2,1,2,1,2,2,2,2,"yes","low sec-voc","further vocational",13
13590618,13041835,"female",71,1,2,2,2,2,2,3,2,2,"yes","primary","no further",13
13593943,13041878,"female",61,5,5,3,5,5,3,1,4,3,"mixed","primary","no further",13
13595067,13041894,"male",63,NA,-7,-7,-7,-7,-7,-7,-7,-7,NA,NA,NA,13
13595091,13041894,"female",56,0,2,2,2,4,2,2,2,1,"yes","primary","no further",13
13597302,13041932,"male",59,3,4,2,2,2,2,5,2,2,"mixed","not defined","no further",13
13597361,13041959,"female",19,0,3,1,1,1,2,3,3,2,"yes","hisec mivoc","further vocational",13
13598422,13041991,"male",57,NA,-7,-7,-7,-7,-7,-7,-7,-7,NA,NA,NA,13
13598457,13041991,"female",56,0,2,3,3,4,2,2,2,3,"yes","primary","no further",13
13598481,13041991,"female",32,0,1,2,2,5,3,1,3,2,"mixed","low sec-voc","further vocational",13
81399049,13041991,"female",81,NA,-7,-7,-7,-7,-7,-7,-7,-7,NA,NA,NA,13
13605143,13042084,"male",64,0,2,2,2,4,3,2,3,2,"yes","low sec-voc","further vocational",13
13605178,13042084,"female",61,4,2,3,4,4,3,1,2,3,"yes","primary","no further",13
13615211,13042122,"female",66,1,2,2,4,4,2,2,2,2,"yes","primary","no further",13
13615246,13042122,"male",65,10,2,3,3,4,2,2,2,2,"yes","primary","no further",13
13615289,13042122,"female",44,0,2,2,2,2,3,1,2,2,"yes","low secondary",NA,13
13618571,13042181,"female",62,0,2,1,2,4,2,2,2,2,"yes","primary","no further",13
13618601,13042181,"male",56,0,2,3,-1,2,3,2,2,3,"yes","primary","no further",13
13623052,13042319,"female",50,6,2,2,2,2,2,2,2,2,"yes","low sec-voc","further vocational",13
13623117,13042335,"female",27,7,4,4,4,4,2,4,4,4,"no","low sec-voc","further vocational",13
13624172,13042378,"male",59,0,2,3,4,2,2,2,2,2,"mixed","primary","no further",13
13624202,13042378,"female",57,0,2,2,4,4,2,2,3,3,"mixed","primary","no further",13
13625322,13042432,"female",51,0,2,2,-1,2,2,2,2,2,"yes","primary","no further",13
13626442,13042475,"female",47,0,2,2,2,3,3,2,2,3,"yes","primary","no further",13
13627538,13042513,"male",63,2,1,1,1,1,1,2,2,2,"yes","higher voc","further vocational",13
13627562,13042513,"female",56,0,2,2,2,2,2,2,2,1,"yes","higher voc","further vocational",13
13632043,13042564,"male",44,0,3,2,3,3,2,2,3,2,"yes","low sec-voc","further vocational",13
13634259,13042599,"male",87,0,2,1,1,2,4,2,4,1,"yes","higher voc","further vocational",13
13634283,13042599,"female",63,NA,-7,-7,-7,-7,-7,-7,-7,-7,NA,NA,NA,13
13634313,13042599,"male",29,NA,-7,-7,-7,-7,-7,-7,-7,-7,NA,NA,NA,13
13634372,13042599,"female",22,0,2,3,2,4,2,4,4,2,"yes","first degree","further non-vocational",13
13636499,13042661,"male",59,0,4,4,4,4,3,2,4,4,"mixed","low sec-voc","further vocational",13
13636588,13042661,"male",16,0,4,2,2,2,2,3,3,2,"yes","low sec-voc","further vocational",13
13637606,13042718,"female",65,0,2,4,2,2,2,-1,4,2,"yes","low sec-voc","further vocational",13
13637649,13042718,"male",73,0,2,3,3,2,2,2,2,2,"yes","low sec-voc","further vocational",13
13648063,13042807,"male",56,NA,-7,-7,-7,-7,-7,-7,-7,-7,NA,NA,NA,13
13648098,13042807,"female",56,0,2,1,1,2,2,2,1,1,"yes","higher voc","further vocational",13
13648802,13042858,"female",55,8,2,1,3,1,1,1,3,1,"yes","first degree","further non-vocational",13
13648837,13042858,"male",46,0,2,2,4,2,2,2,2,3,"yes","hisec mivoc","further vocational",13
13648926,13042858,"male",18,7,2,2,4,3,2,4,4,3,"no","hisec mivoc","further vocational",13
13649922,13042939,"male",54,0,1,1,1,1,1,1,1,1,"yes","low sec-voc","further vocational",13
13649957,13042939,"female",51,0,1,2,2,3,2,2,2,2,"yes","primary","no further",13
13650017,13042939,"female",24,1,2,2,2,3,1,2,2,1,"yes","low sec-voc","further vocational",13
71678891,13042939,"male",24,0,2,1,1,1,2,2,3,2,"yes","low sec-voc","further vocational",13
13651072,13043013,"female",73,0,1,2,1,2,2,2,3,2,"yes","higher voc","further vocational",13
13661116,13043048,"male",38,3,4,5,5,5,5,2,3,5,"yes","low sec-voc","further vocational",13
13661159,13043048,"female",41,0,4,5,5,5,5,2,5,5,"yes","primary","no further",13
13671197,13043269,"male",67,1,1,1,1,2,1,1,1,1,"yes","low sec-voc","further vocational",13
13671227,13043269,"female",69,0,1,1,2,5,4,1,2,1,"yes","primary","no further",13
13673432,13043307,"male",80,9,1,1,1,5,2,1,1,1,"yes","primary","no further",13
13689118,13043323,"female",63,0,2,2,2,4,2,2,2,2,"yes","low sec-voc","further vocational",13
13691376,13043358,"female",96,1,1,1,2,3,1,1,1,2,"yes","primary","no further",13
13695827,13043374,"male",83,1,2,2,2,2,3,2,2,2,"yes","higher voc","further vocational",13
13695851,13043374,"female",77,0,1,1,2,2,3,1,2,1,"yes","low sec-voc","further vocational",13
13700308,13043439,"male",83,NA,-7,-7,-7,-7,-7,-7,-7,-7,NA,NA,NA,13
13700332,13043439,"female",78,3,1,2,3,5,2,1,1,1,"yes","higher voc","further vocational",13
13701428,13043471,"male",79,1,1,1,1,2,1,1,1,1,"yes","low sec-voc","further vocational",13
13702912,13043498,"male",60,6,2,1,2,1,2,1,4,2,"yes","primary","no further",13
13704788,13043528,"male",48,0,2,2,2,3,2,1,3,3,"yes","first degree","further non-vocational",13
13704818,13043528,"female",45,0,3,3,3,4,2,2,3,4,"yes","first degree","further non-vocational",13
13707027,13043617,"male",56,1,3,4,4,4,3,2,2,4,"yes","primary","no further",13
13707051,13043617,"female",52,0,1,1,1,4,1,1,1,1,"yes","low sec-voc","further vocational",13
13709267,13043668,"male",75,0,1,1,1,2,3,1,1,1,"yes","primary","no further",13
13709291,13043668,"female",73,0,1,1,1,3,1,1,1,1,"yes","primary","no further",13
13710389,13043706,"female",78,0,1,2,2,2,2,1,2,2,"yes","primary","no further",13
13714856,13043722,"male",57,0,1,1,1,3,2,2,2,2,"yes","primary","no further",13
13714899,13043722,"female",54,0,2,3,3,3,3,2,2,3,"yes","low sec-voc","further vocational",13
13714929,13043722,"male",29,0,2,4,4,4,2,4,2,4,"yes","hisec mivoc","further vocational",13
13714953,13043749,"female",27,0,4,4,4,4,3,4,4,2,"yes","hisec mivoc","further vocational",13
130655589,13043749,"male",29,1,4,-1,-1,-1,-1,-1,-1,-1,"yes","higher voc","further vocational",13
13715976,13043803,"male",46,0,1,2,2,3,1,3,4,2,"yes","higher voc","further vocational",13
110617835,13043803,"male",28,7,4,5,5,5,2,5,5,4,"yes","higher degree","further non-vocational",13
13720481,13043854,"female",49,0,2,2,3,4,2,2,2,2,"yes","low sec-voc","further vocational",13
13724967,13043919,"female",76,2,1,1,1,2,1,1,2,1,"yes","low sec-voc","further vocational",13
13728296,13043935,"female",49,2,2,2,1,4,2,1,2,2,"yes","low sec-voc","further vocational",13
13728326,13043935,"male",47,0,1,3,3,3,3,2,3,2,"yes","first degree","further non-vocational",13
13728369,13043935,"female",17,0,2,2,3,4,3,4,3,2,"yes","hisec mivoc","further vocational",13
13729411,13044028,"female",81,0,2,3,3,2,4,2,2,2,"yes","higher voc","further vocational",13
13730533,13044044,"female",71,0,2,3,2,4,3,-1,4,2,"yes","low sec-voc","further vocational",13
13733893,13044079,"male",61,1,2,2,2,2,2,2,2,2,"yes","higher voc","further vocational",13
13733923,13044079,"female",59,0,2,2,2,4,2,2,2,2,"yes","higher voc","further vocational",13
